model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,cvae_mean,cvae_std,cvae_rel_error_pct,mc_seconds_mean,cvae_seconds_mean,used_sample_count_mean,discarded_sample_count_mean,discarded_sample_pct_mean,regenerated_sample_count_mean,regenerated_sample_pct_mean,mt_corrected_sample_count_mean,mt_corrected_sample_pct_mean,error
hes,xi,0.15,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12947662668569546,0.12947662668569546,0.1297552147762743,0.005000752458924027,0.21516477352713162,0.12913219870610781,0.00458497772538039,0.266015564665382,0.9505729184404481,0.002832453018054366,1000.0,,,0.0,0.0,20.76,2.076,
hes,xi,0.15,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12947662668569546,0.12947662668569546,0.12976786094978057,0.0017869566156058325,0.22493192133595466,0.1288542753767605,0.0018507144973430396,0.48066691638925074,0.9448784650996095,0.008798070397460833,10000.0,,,0.0,0.0,207.26,2.0726,
hes,xi,0.15,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12947662668569546,0.12947662668569546,0.12937749150520733,0.0005803068551293459,0.07656608225419351,0.12915323855683147,0.000565087941104759,0.24976564275883367,0.9949137939419598,0.057788010673830284,100000.0,,,0.0,0.0,2096.4,2.0964,
hes,xi,0.15,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.08547410819612791,0.08547410819612791,0.08488409572693438,0.004676633196380146,0.690282100211793,0.08502462175770358,0.004078390292082196,0.5258743822081782,0.9505729184404481,0.002832453018054366,1000.0,,,0.0,0.0,20.76,2.076,
hes,xi,0.15,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.08547410819612791,0.08547410819612791,0.08543919791338254,0.0011240523665432458,0.040843108494636945,0.0856884478164447,0.0013529204845375267,0.25076555326552297,0.9448784650996095,0.008798070397460833,10000.0,,,0.0,0.0,207.26,2.0726,
hes,xi,0.15,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.08547410819612791,0.08547410819612791,0.08559921641523446,0.0003144393040175975,0.1463697273324914,0.0855537386390176,0.00043838376712904077,0.09316323337001099,0.9949137939419598,0.057788010673830284,100000.0,,,0.0,0.0,2096.4,2.0964,
hes,xi,0.15,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12215346361196572,0.12215346361196572,0.12241272656113722,0.004874002092794689,0.21224363313600306,0.12245940908753437,0.004574028528670957,0.2504599268183882,0.9505729184404481,0.002832453018054366,1000.0,,,0.0,0.0,20.76,2.076,
hes,xi,0.15,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12215346361196572,0.12215346361196572,0.12245092905137957,0.0017288737493395907,0.2435178099892295,0.12200286334453718,0.0017871148580037768,0.12328775867292403,0.9448784650996095,0.008798070397460833,10000.0,,,0.0,0.0,207.26,2.0726,
hes,xi,0.15,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.12215346361196572,0.12215346361196572,0.12209078273085465,0.0005788279550635938,0.05131322457640776,0.12224881641450669,0.0005443907948586234,0.07805984351280458,0.9949137939419598,0.057788010673830284,100000.0,,,0.0,0.0,2096.4,2.0964,
hes,xi,0.15,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.007580707705010359,0.007580707705010359,0.007459257945296604,0.0008922306298268595,1.6020899952847958,0.00799278272895163,0.0007708346021482245,5.435838446441039,0.9505729184404481,0.002832453018054366,1000.0,,,0.0,0.0,20.76,2.076,
hes,xi,0.15,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.007580707705010359,0.007580707705010359,0.007615680294374189,0.00025303847752330727,0.4613367343093194,0.007923600606367914,0.00022897467167264435,4.523230741780539,0.9448784650996095,0.008798070397460833,10000.0,,,0.0,0.0,207.26,2.0726,
hes,xi,0.15,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.007580707705010359,0.007580707705010359,0.007597217923625642,8.16082122695116e-05,0.2177925763365176,0.007935357946898357,8.293624373102449e-05,4.678326294701973,0.9949137939419598,0.057788010673830284,100000.0,,,0.0,0.0,2096.4,2.0964,
hes,xi,0.6,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.12295725900295659,0.12295725900295659,0.12246267199210402,0.004459386268948425,0.40224303539547906,0.12226342258245008,0.004133991138159502,0.564290734953537,0.7654759013431612,0.00167456699651666,1000.0,,,0.0,0.0,20.94,2.0940000000000003,
hes,xi,0.6,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.12295725900295659,0.12295725900295659,0.12237020399349711,0.0013866637812638626,0.4774464022863113,0.12276382443732502,0.0015500653006996967,0.15731854076783242,0.7636534036381636,0.007815327779389918,10000.0,,,0.0,0.0,221.24,2.2123999999999997,
hes,xi,0.6,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.12295725900295659,0.12295725900295659,0.12235899894771465,0.0004811520286791188,0.4865593622476194,0.12241816744723884,0.000390103359590886,0.4384381695632888,0.8255023404990789,0.05687174157705158,100000.0,,,0.0,0.0,2209.26,2.2092599999999996,
hes,xi,0.6,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.07895474051574417,0.07895474051574417,0.07841577403680644,0.00402054710714189,0.682627129691156,0.07987415732912505,0.004538855301043118,1.1644858907459068,0.7654759013431612,0.00167456699651666,1000.0,,,0.0,0.0,20.94,2.0940000000000003,
hes,xi,0.6,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.07895474051574417,0.07895474051574417,0.0783974695852772,0.0013273286030963292,0.7058106034251889,0.0796985801701481,0.0015001739590620197,0.94210892157337,0.7636534036381636,0.007815327779389918,10000.0,,,0.0,0.0,221.24,2.2123999999999997,
hes,xi,0.6,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.07895474051574417,0.07895474051574417,0.0783609837826104,0.0005148470903822675,0.7520216382895507,0.0794367033684765,0.00044713741616394056,0.6104292783233511,0.8255023404990789,0.05687174157705158,100000.0,,,0.0,0.0,2209.26,2.2092599999999996,
hes,xi,0.6,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.11385897989619743,0.11385897989619743,0.113674418618085,0.004318694367122893,0.16209637419964223,0.11389045190911128,0.004181070237341937,0.02764122157297876,0.7654759013431612,0.00167456699651666,1000.0,,,0.0,0.0,20.94,2.0940000000000003,
hes,xi,0.6,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.11385897989619743,0.11385897989619743,0.11338359985009822,0.001478585796223322,0.4175165160733145,0.11439726137755167,0.0015126357405120864,0.4727615527953741,0.7636534036381636,0.007815327779389918,10000.0,,,0.0,0.0,221.24,2.2123999999999997,
hes,xi,0.6,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.11385897989619743,0.11385897989619743,0.11336942808844692,0.00047385618622962643,0.4299632828230352,0.11402276571032445,0.00040888832060140626,0.1438497115259026,0.8255023404990789,0.05687174157705158,100000.0,,,0.0,0.0,2209.26,2.2092599999999996,
hes,xi,0.6,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.004813940224511736,0.004813940224511736,0.004696444288961506,0.0007192560112044642,2.440743550407235,0.005148707667996832,0.0006938414538925472,6.954125474606427,0.7654759013431612,0.00167456699651666,1000.0,,,0.0,0.0,20.94,2.0940000000000003,
hes,xi,0.6,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.004813940224511736,0.004813940224511736,0.004812732109676123,0.00023417901260767906,0.02509617442819094,0.0050165772505328275,0.00022616459602303247,4.2093797714666215,0.7636534036381636,0.007815327779389918,10000.0,,,0.0,0.0,221.24,2.2123999999999997,
hes,xi,0.6,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.6, -0.7, 0.05, 1.5)",,0.004813940224511736,0.004813940224511736,0.004784043806101573,6.0592634999165946e-05,0.6210384220796039,0.004999792308786055,6.284058094028641e-05,3.8607061078156613,0.8255023404990789,0.05687174157705158,100000.0,,,0.0,0.0,2209.26,2.2092599999999996,
hes,rho,-0.95,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.12353761776085817,0.12353761776085817,0.12251063493252003,0.00412116861301327,0.8313118278888606,0.1234971448972156,0.003953087348671877,0.03276157042377203,0.7357699754799251,0.0022033425269182773,1000.0,,,0.0,0.0,20.94,2.094,
hes,rho,-0.95,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.12353761776085817,0.12353761776085817,0.12326800947427591,0.0014006956699839296,0.21823982967209646,0.12348052869309152,0.0013815578303620463,0.046211889788227614,0.7519128500402439,0.008851306162541732,10000.0,,,0.0,0.0,214.44,2.1444,
hes,rho,-0.95,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.12353761776085817,0.12353761776085817,0.12342702402485677,0.00038705754643870354,0.08952231555532346,0.12326707994526671,0.0003578841557059035,0.21899225555341273,0.7886359107022872,0.05765908525674604,100000.0,,,0.0,0.0,2135.28,2.1352800000000003,
hes,rho,-0.95,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.07953509927257754,0.07953509927257754,0.07973311567991805,0.004844555653800926,0.24896732279402184,0.07900716120084286,0.004601654469943524,0.6637799871543054,0.7357699754799251,0.0022033425269182773,1000.0,,,0.0,0.0,20.94,2.094,
hes,rho,-0.95,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.07953509927257754,0.07953509927257754,0.07975682811087069,0.0013705079950775156,0.27878111716847537,0.08038723879423194,0.0014028932691271172,1.0714005884798163,0.7519128500402439,0.008851306162541732,10000.0,,,0.0,0.0,214.44,2.1444,
hes,rho,-0.95,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.07953509927257754,0.07953509927257754,0.0794783741968028,0.000437729050797572,0.07132080841483163,0.08032273443967172,0.0003709160012500201,0.9902988420179729,0.7886359107022872,0.05765908525674604,100000.0,,,0.0,0.0,2135.28,2.1352800000000003,
hes,rho,-0.95,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.11559341533154031,0.11559341533154031,0.11469955019164273,0.004285134273790357,0.77328378725885,0.11609096145456782,0.003997218611749378,0.4304277381202596,0.7357699754799251,0.0022033425269182773,1000.0,,,0.0,0.0,20.94,2.094,
hes,rho,-0.95,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.11559341533154031,0.11559341533154031,0.11530450473535891,0.00146672505559949,0.2499368976621702,0.1161161149704077,0.0013746457511184546,0.452188074353721,0.7519128500402439,0.008851306162541732,10000.0,,,0.0,0.0,214.44,2.1444,
hes,rho,-0.95,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.11559341533154031,0.11559341533154031,0.11550561080556873,0.0004057404844570427,0.07595979902466352,0.11584634503729024,0.00039738277704889024,0.2188097868935588,0.7886359107022872,0.05765908525674604,100000.0,,,0.0,0.0,2135.28,2.1352800000000003,
hes,rho,-0.95,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.0037236562702428273,0.0037236562702428273,0.0038109411128856283,0.0005310841927719098,2.3440628325532575,0.0038752250729188653,0.0006919014115104035,4.070429483174446,0.7357699754799251,0.0022033425269182773,1000.0,,,0.0,0.0,20.94,2.094,
hes,rho,-0.95,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.0037236562702428273,0.0037236562702428273,0.003725835555880458,0.00018186520391573886,0.05852542446105914,0.0038968968394509276,0.00018896947924165034,4.652431820641781,0.7519128500402439,0.008851306162541732,10000.0,,,0.0,0.0,214.44,2.1444,
hes,rho,-0.95,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.95, 0.05, 1.5)",,0.0037236562702428273,0.0037236562702428273,0.003718160775154033,6.145931264169218e-05,0.14758330764069513,0.0038948251693427627,5.9329777359838996e-05,4.596796446219056,0.7886359107022872,0.05765908525674604,100000.0,,,0.0,0.0,2135.28,2.1352800000000003,
hes,rho,-0.05,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.1252763536719359,0.1252763536719359,0.12544817839267236,0.006525234406669019,0.13715654686631365,0.12563877334595724,0.0072114030459647155,0.28929615477987036,0.737387655180064,0.0017916798999067396,1000.0,,,0.0,0.0,22.74,2.2739999999999996,
hes,rho,-0.05,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.1252763536719359,0.1252763536719359,0.1252888181099739,0.0017134514625018922,0.00994955366487238,0.12472919764259499,0.0018632458455970528,0.43675922335172834,0.7313665422407212,0.007314313221722841,10000.0,,,0.0,0.0,234.66,2.3465999999999996,
hes,rho,-0.05,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.1252763536719359,0.1252763536719359,0.12508892461244003,0.0005864743848845763,0.1496124799311243,0.12503062899324477,0.0006601589460852274,0.19614609739889038,0.8195912570995278,0.055758004758972676,100000.0,,,0.0,0.0,2354.54,2.35454,
hes,rho,-0.05,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.08127383518193128,0.08127383518193128,0.08061133169644673,0.004351193906191272,0.815149776064508,0.08146430820561164,0.0037370728278292085,0.23435958602665471,0.737387655180064,0.0017916798999067396,1000.0,,,0.0,0.0,22.74,2.2739999999999996,
hes,rho,-0.05,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.08127383518193128,0.08127383518193128,0.08088623896460492,0.0011795362391521236,0.47690159626246514,0.08197265575772623,0.0013616060846411925,0.8598346247973263,0.7313665422407212,0.007314313221722841,10000.0,,,0.0,0.0,234.66,2.3465999999999996,
hes,rho,-0.05,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.08127383518193128,0.08127383518193128,0.08120137887747843,0.00042047154826958415,0.08915083715522601,0.08174663637753471,0.00044790631979322237,0.5817385072884365,0.8195912570995278,0.055758004758972676,100000.0,,,0.0,0.0,2354.54,2.35454,
hes,rho,-0.05,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.11690814078919626,0.11690814078919626,0.11688265644378187,0.006162167118058165,0.021798606360814602,0.11755437648708375,0.006939342629631596,0.5527721966366373,0.737387655180064,0.0017916798999067396,1000.0,,,0.0,0.0,22.74,2.2739999999999996,
hes,rho,-0.05,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.11690814078919626,0.11690814078919626,0.11686848394471397,0.00169263202552663,0.03392137127028322,0.11692168020483834,0.0017940160678922123,0.011581242803695645,0.7313665422407212,0.007314313221722841,10000.0,,,0.0,0.0,234.66,2.3465999999999996,
hes,rho,-0.05,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.11690814078919626,0.11690814078919626,0.11671280237501992,0.0005825145011155825,0.16708709321497225,0.11721261534883816,0.000653330190851899,0.2604391427205371,0.8195912570995278,0.055758004758972676,100000.0,,,0.0,0.0,2354.54,2.35454,
hes,rho,-0.05,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.011123301160011013,0.011123301160011013,0.011333035681216139,0.0010720817372870811,1.8855420543600374,0.011414883678931726,0.0008880475972870227,2.621366757280386,0.737387655180064,0.0017916798999067396,1000.0,,,0.0,0.0,22.74,2.2739999999999996,
hes,rho,-0.05,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.011123301160011013,0.011123301160011013,0.01128320289627506,0.0003479057643219397,1.4375384965652447,0.011400229877689422,0.0003427640749537315,2.4896270782812713,0.7313665422407212,0.007314313221722841,10000.0,,,0.0,0.0,234.66,2.3465999999999996,
hes,rho,-0.05,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.05, 0.05, 1.5)",,0.011123301160011013,0.011123301160011013,0.011182511755818405,9.346422802934695e-05,0.5323113611295333,0.0113833539607934,8.913710035604177e-05,2.3379102753892287,0.8195912570995278,0.055758004758972676,100000.0,,,0.0,0.0,2354.54,2.35454,
hes,Y0,0.005,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10967065710451433,0.10967065710451433,0.10884346093403982,0.0037624817438936253,0.7542547772702843,0.11036488363445526,0.0040159248129743525,0.6330102766497917,0.8734428812994156,0.003337780116125941,1000.0,,,0.0,0.0,24.82,2.4819999999999998,
hes,Y0,0.005,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10967065710451433,0.10967065710451433,0.10938889304594727,0.0015580593581618998,0.2569183644979361,0.10955396495142994,0.0012560995927907602,0.10640234695884812,0.8591216171014822,0.006817260640673339,10000.0,,,0.0,0.0,242.16,2.4215999999999998,
hes,Y0,0.005,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10967065710451433,0.10967065710451433,0.1094918573408322,0.00039608591587001027,0.16303336590000134,0.10957717509990081,0.0004108445824852828,0.08523884791210554,0.893081804618705,0.056985972442198544,100000.0,,,0.0,0.0,2434.18,2.43418,
hes,Y0,0.005,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.06566813861547906,0.06566813861547906,0.06565124596133051,0.004193631954193591,0.025724277411699737,0.06607980004904081,0.004263260608568177,0.6268815322636757,0.8734428812994156,0.003337780116125941,1000.0,,,0.0,0.0,24.82,2.4819999999999998,
hes,Y0,0.005,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.06566813861547906,0.06566813861547906,0.06565517163130263,0.0012923868825736049,0.01974623378980248,0.06614041788254499,0.0010534652283562306,0.7191908846866675,0.8591216171014822,0.006817260640673339,10000.0,,,0.0,0.0,242.16,2.4215999999999998,
hes,Y0,0.005,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.06566813861547906,0.06566813861547906,0.06541374996838095,0.0003660595308443541,0.38738519541064304,0.06622894893606424,0.0003603169172781643,0.8540067259542912,0.893081804618705,0.056985972442198544,100000.0,,,0.0,0.0,2434.18,2.43418,
hes,Y0,0.005,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10502179799882744,0.10502179799882744,0.10410450001088332,0.0035915024917778865,0.8734358061117506,0.10615515103985894,0.004032514093459927,1.0791598150358797,0.8734428812994156,0.003337780116125941,1000.0,,,0.0,0.0,24.82,2.4819999999999998,
hes,Y0,0.005,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10502179799882744,0.10502179799882744,0.10478356687213958,0.0015018828344748603,0.2268396954035389,0.10523507343165772,0.0013002491502336312,0.20307730099294774,0.8591216171014822,0.006817260640673339,10000.0,,,0.0,0.0,242.16,2.4215999999999998,
hes,Y0,0.005,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.10502179799882744,0.10502179799882744,0.10489652846947115,0.00040085527764351515,0.11927955123915401,0.1052922860986243,0.000428684755248663,0.257554245833693,0.893081804618705,0.056985972442198544,100000.0,,,0.0,0.0,2434.18,2.43418,
hes,Y0,0.005,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.006958437821566572,0.006958437821566572,0.007109196865877301,0.0008416963841393437,2.166564510262279,0.006995824210580453,0.0008232872239763578,0.5372813549904453,0.8734428812994156,0.003337780116125941,1000.0,,,0.0,0.0,24.82,2.4819999999999998,
hes,Y0,0.005,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.006958437821566572,0.006958437821566572,0.006942936671254868,0.00023036229877254917,0.22276767730338748,0.0071192274330825955,0.00025105466912994683,2.3107142096992153,0.8591216171014822,0.006817260640673339,10000.0,,,0.0,0.0,242.16,2.4215999999999998,
hes,Y0,0.005,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.005, 1.5)",,0.006958437821566572,0.006958437821566572,0.0069720642111106125,8.233785099233723e-05,0.19582541216086624,0.007098775297136987,6.702815984646417e-05,2.016795711466457,0.893081804618705,0.056985972442198544,100000.0,,,0.0,0.0,2434.18,2.43418,
hes,Y0,0.15,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.15211775660403326,0.15211775660403326,0.15428861299910432,0.005623345961802017,1.427089409898318,0.15143048607243872,0.005584787664735267,0.4518016482346109,0.85961243995931,0.0020787471625953913,1000.0,,,0.0,0.0,18.52,1.852,
hes,Y0,0.15,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.15211775660403326,0.15211775660403326,0.15194412079079747,0.0023125423722805505,0.11414565735923153,0.1527214922815337,0.002012071199457054,0.39688705051835566,0.8339985893992707,0.008372959580738097,10000.0,,,0.0,0.0,185.84,1.8584,
hes,Y0,0.15,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.15211775660403326,0.15211775660403326,0.15210979295628546,0.0007779869297037449,0.005235186164708673,0.152862910506726,0.000622610995001723,0.48985333423790134,0.9075908221607096,0.05767758179688826,100000.0,,,0.0,0.0,1865.46,1.86546,
hes,Y0,0.15,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.10811523811606784,0.10811523811606784,0.10716146550323614,0.004608560913342941,0.8821814847299922,0.10889811051668859,0.0065577280442562025,0.7241092137079612,0.85961243995931,0.0020787471625953913,1000.0,,,0.0,0.0,18.52,1.852,
hes,Y0,0.15,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.10811523811606784,0.10811523811606784,0.1081595583906639,0.0018635666651586045,0.04099355037121432,0.10935529559649508,0.0015217249532528722,1.1469775232756463,0.8339985893992707,0.008372959580738097,10000.0,,,0.0,0.0,185.84,1.8584,
hes,Y0,0.15,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.10811523811606784,0.10811523811606784,0.10810132716071308,0.00046946960678840156,0.012866785105560514,0.1091921798071102,0.0005065371058332885,0.9961053685015262,0.9075908221607096,0.05767758179688826,100000.0,,,0.0,0.0,1865.46,1.86546,
hes,Y0,0.15,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.13251054875795268,0.13251054875795268,0.13440383505864645,0.005386688045284657,1.4287815713087846,0.1325569413721364,0.005543460422746222,0.03501050642273929,0.85961243995931,0.0020787471625953913,1000.0,,,0.0,0.0,18.52,1.852,
hes,Y0,0.15,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.13251054875795268,0.13251054875795268,0.1324090566463017,0.0023022685600075973,0.07659172239665465,0.13391500942548348,0.002071331908555057,1.0598859341351232,0.8339985893992707,0.008372959580738097,10000.0,,,0.0,0.0,185.84,1.8584,
hes,Y0,0.15,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.13251054875795268,0.13251054875795268,0.1325634377949549,0.0007997601541038192,0.03991307673085224,0.1340512366004685,0.000602078594252844,1.1626907117636964,0.9075908221607096,0.05767758179688826,100000.0,,,0.0,0.0,1865.46,1.86546,
hes,Y0,0.15,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.002977463639516415,0.002977463639516415,0.002994340972046317,0.0004602885552400454,0.5668358903164629,0.003225169097528692,0.0005353642498809935,8.319344516076375,0.85961243995931,0.0020787471625953913,1000.0,,,0.0,0.0,18.52,1.852,
hes,Y0,0.15,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.002977463639516415,0.002977463639516415,0.0029662648636495513,0.00016142284426254718,0.37611797229814986,0.0032190578298582472,0.0001724740990538749,8.114093725123393,0.8339985893992707,0.008372959580738097,10000.0,,,0.0,0.0,185.84,1.8584,
hes,Y0,0.15,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.15, 1.5)",,0.002977463639516415,0.002977463639516415,0.0029681564193578523,4.537714812574861e-05,0.31258887715836287,0.00318790691219089,5.0064192468311925e-05,7.067870447904244,0.9075908221607096,0.05767758179688826,100000.0,,,0.0,0.0,1865.46,1.86546,
hes,T,0.15,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.035930841271101244,0.035930841271101244,0.035266295200814875,0.001311836459045121,1.8495143636418434,0.03527776754637399,0.0012029786170154751,1.8175853991276125,0.08278550955932587,0.004486266482854262,1000.0,,,0.0,0.0,68.1,6.810000000000001,
hes,T,0.15,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.035930841271101244,0.035930841271101244,0.035913815173233395,0.0005170152233170563,0.04738574791329191,0.03529183680037693,0.00044401035921169495,1.7784289154349862,0.08154518955911044,0.008665722783189268,10000.0,,,0.0,0.0,671.86,6.718599999999999,
hes,T,0.15,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.035930841271101244,0.035930841271101244,0.03597531504782264,0.00012948978596344626,0.1237760518487177,0.035349115277052943,0.00012749302149053142,1.619015791083566,0.08111691120197065,0.058557895261328666,100000.0,,,0.0,0.0,6667.92,6.6679200000000005,
