model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,nvp_mean,nvp_std,nvp_rel_error_pct,mc_seconds_mean,nvp_seconds_mean,error
hes,theta,0.15,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1801173271636831,0.1801173271636831,0.180194578709335,0.00070298113515,0.0428895691871652,0.180606105108348,0.0008560925574471,0.2713664211887843,0.9105911523185204,0.0335166561813093,
hes,theta,0.15,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1361148086759564,0.1361148086759564,0.1369930114656157,0.0069214547757743,0.6451926856467046,0.1332774567191816,0.0048175739560486,2.084528483252415,0.8896017511811806,0.0119118493224959,
hes,theta,0.15,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1361148086759564,0.1361148086759564,0.1362326744894784,0.0021244350172372,0.0865929392022648,0.1332751466733484,0.0016872551139526,2.086225613679036,0.9010821513022528,0.011786917282734,
hes,theta,0.15,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1361148086759564,0.1361148086759564,0.1360855913519066,0.0006726074876253,0.0214652059787243,0.1329196523297189,0.000505211232609,2.3473980364943627,0.9105911523185204,0.0335166561813093,
hes,theta,0.15,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.147779388916753,0.147779388916753,0.1476946165882605,0.0072260618785001,0.0573641081573801,0.1472100078329675,0.0069850184832262,0.3852912696142336,0.8896017511811806,0.0119118493224959,
hes,theta,0.15,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.147779388916753,0.147779388916753,0.1474779276462586,0.0026298497830377,0.2039941244203048,0.1488188806793347,0.0028778627491754,0.7034078095742958,0.9010821513022528,0.011786917282734,
hes,theta,0.15,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.147779388916753,0.147779388916753,0.1478210099244199,0.0007172882848412,0.0281642845947055,0.149792081791599,0.0008445329728844,1.3619577734076298,0.9105911523185204,0.0335166561813093,
hes,theta,0.15,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.0026292948847572,0.0026292948847572,0.0026782482503476,0.000507694001365,1.8618438682633471,0.0026961890996251,0.0004233025987535,2.544188377488885,0.8896017511811806,0.0119118493224959,
hes,theta,0.15,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.0026292948847572,0.0026292948847572,0.0026641855972919,0.0001244463101397,1.326998836720352,0.0027879358482191,0.0001619154408908,6.033593431515757,0.9010821513022528,0.011786917282734,
hes,theta,0.15,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.0026292948847572,0.0026292948847572,0.0026404342950801,5.4435581587381366e-05,0.4236653099436469,0.0027703731615418,5.359127907301608e-05,5.365631584440425,0.9105911523185204,0.0335166561813093,
hes,xi,0.15,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1294766266856954,0.1294766266856954,0.1297552147762743,0.005000752458924,0.2151647735271316,0.1303798703300761,0.0047686800396161,0.6976113507909886,0.950572918440448,0.0138037243392318,
hes,xi,0.15,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1294766266856954,0.1294766266856954,0.1297678609497805,0.0017869566156058,0.2249319213359546,0.1299624868157423,0.0020786031495857,0.3752492959414925,0.9448784650996096,0.0124289570644032,
hes,xi,0.15,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1294766266856954,0.1294766266856954,0.1293774915052073,0.0005803068551293,0.0765660822541935,0.1303477405214055,0.000500581836382,0.6727962088668441,0.9949137939419598,0.032791867199121,
hes,xi,0.15,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.0854741081961279,0.0854741081961279,0.0848840957269343,0.0046766331963801,0.690282100211793,0.0836884374568756,0.0035059250654464,2.0891364378495534,0.950572918440448,0.0138037243392318,
hes,xi,0.15,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.0854741081961279,0.0854741081961279,0.0854391979133825,0.0011240523665432,0.0408431084946369,0.0835167870624147,0.0011401746713155,2.2899579475248,0.9448784650996096,0.0124289570644032,
hes,xi,0.15,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.0854741081961279,0.0854741081961279,0.0855992164152344,0.0003144393040175,0.1463697273324914,0.0837346605964769,0.0003355128507008,2.0350579097704045,0.9949137939419598,0.032791867199121,
hes,xi,0.15,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1221534636119657,0.1221534636119657,0.1224127265611372,0.0048740020927946,0.212243633136003,0.1233700824045587,0.0050409310255979,0.9959756822432272,0.950572918440448,0.0138037243392318,
hes,xi,0.15,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1221534636119657,0.1221534636119657,0.1224509290513795,0.0017288737493395,0.2435178099892295,0.1229432692421068,0.0021147795617694,0.6465683467232576,0.9448784650996096,0.0124289570644032,
hes,xi,0.15,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.15, -0.7, 0.05, 1.5)",,0.1221534636119657,0.1221534636119657,0.1220907827308546,0.0005788279550635,0.0513132245764077,0.1234303436026569,0.0005396178187833,1.0453080518022917,0.9949137939419598,0.032791867199121,
