set_idx,option,opt_type,barrier,S0,K,r,sigma,T,closed_form_delta,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_100k_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,vega_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,mc_100k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
50,van_put,put,,1.0,1.0,0.011189431757440383,0.9745206429491725,0.988,-0.31003864110712975,-0.3095729579419948,-0.3021665929154038,-0.30675881895610435,-0.3035124407375467,-0.3011721521409494,-0.29999906037590507,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.009745206429491724,0.00988,0.0004656831651349558,0.007872048191725933,0.003279822151025402,0.006526200369583068,0.008866488966180364,0.010039580731224684
50,barr_call,call,0.8,1.0,1.0,0.011189431757440383,0.9745206429491725,0.988,0.9101431897812873,1.014134822179369,0.9089225146188457,0.898168017647108,0.7686050085094043,0.8823786986514759,1.106601336445745,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.009745206429491724,0.00988,0.10399163239808162,0.0012206751624416201,0.011975172134179313,0.141538181271883,0.027764491129811386,0.1964581466644577
50,barr_put,put,0.8,1.0,1.0,0.011189431757440383,0.9745206429491725,0.988,0.0014607398303959074,-0.003372404925875246,-0.00025776186799950107,0.0020712015209151903,-0.004915043279602748,0.002456486140619738,0.0034890090716547433,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.009745206429491724,0.00988,0.0048331447562711535,0.0017185016983954084,0.0006104616905192829,0.0063757831099986555,0.0009957463102238306,0.002028269241258836
51,van_call,call,,1.0,1.0,0.060719370621848456,0.6681191192388927,2.3000000000000003,0.7403595749636476,0.7410630178016131,0.7516992530708755,0.7462745727462694,0.6928954733238957,0.7398378762027535,0.7452883992402015,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.006681191192388927,0.023000000000000003,0.0007034428379655289,0.011339678107227913,0.005914997782621834,0.0474641016397519,0.0005216987608940293,0.004928824276553945
51,van_put,put,,1.0,1.0,0.060719370621848456,0.6681191192388927,2.3000000000000003,-0.25964042503635243,-0.2718659615471075,-0.2565979878515978,-0.2569616101973482,-0.2614721905053907,-0.25760524786541117,-0.2571750116199423,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.006681191192388927,0.023000000000000003,0.012225536510755086,0.0030424371847546094,0.002678814839004229,0.0018317654690382934,0.0020351771709412603,0.002465413416410156
51,barr_call,call,0.8,1.0,1.0,0.060719370621848456,0.6681191192388927,2.3000000000000003,1.014300699501669,1.4929800781034923,1.1129299682400784,0.9947713042081224,0.6888108207765753,1.0732852212546995,1.0203519082469525,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.006681191192388927,0.023000000000000003,0.4786793786018233,0.09862926873840938,0.01952939529354658,0.3254898787250937,0.05898452175303048,0.006051208745283532
51,barr_put,put,0.8,1.0,1.0,0.060719370621848456,0.6681191192388927,2.3000000000000003,0.001133225695562623,-0.005610543590582064,-0.00027530226784491037,0.0014876040996827282,-0.002397691834961848,0.005710863245774958,0.0024241462614820893,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.006681191192388927,0.023000000000000003,0.006743769286144687,0.0014085279634075333,0.00035437840412010525,0.003530917530524471,0.004577637550212335,0.0012909205659194663
52,van_call,call,,1.0,1.0,0.05659446430505314,0.25639763314770553,1.733,0.6770053482493211,0.6828543512097329,0.6820894636130059,0.6824747683842752,0.6887204987172185,0.6901240905625272,0.6840328531895729,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.0025639763314770554,0.01733,0.005849002960411798,0.005084115363684805,0.005469420134954106,0.011715150467897395,0.013118742313206089,0.0070275049402517276
52,van_put,put,,1.0,1.0,0.05659446430505314,0.25639763314770553,1.733,-0.3229946517506789,-0.3194837409161447,-0.3185897386549105,-0.31756608664493396,-0.31569671540888494,-0.31279226645083563,-0.31667071898970195,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.0025639763314770554,0.01733,0.0035109108345341977,0.004404913095768348,0.005428565105744909,0.007297936341793931,0.010202385299843242,0.006323932760976925
52,barr_call,call,0.8,1.0,1.0,0.05659446430505314,0.25639763314770553,1.733,0.7962535872560017,0.803516947191682,0.7570719088923455,0.7948685589488802,0.7737141315752066,0.7648859576492251,0.7726860917347061,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.0025639763314770554,0.01733,0.00726335993568028,0.03918167836365616,0.0013850283071215053,0.022539455680795073,0.03136762960677664,0.023567495521295556
52,barr_put,put,0.8,1.0,1.0,0.05659446430505314,0.25639763314770553,1.733,0.011297563760037654,0.032268427146421065,0.014765557365817566,0.007877559246580006,-0.011089127019675918,0.008856627393970164,0.013256276543825544,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.0025639763314770554,0.01733,0.02097086338638341,0.0034679936057799114,0.0034200045134576487,0.022386690779713572,0.00244093636606749,0.00195871278378789
53,van_call,call,,1.0,1.0,0.000676406199000279,0.10920318268854606,0.211,0.5111395345359991,0.5532825129307403,0.5511618577137781,0.5510001120791114,0.5417158623616358,0.5476834844433189,0.5483274952150462,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0010920318268854607,0.00211,0.042142978394741126,0.040022323177778985,0.03986057754311223,0.030576327825636684,0.036543949907319795,0.03718796067904706
53,van_put,put,,1.0,1.0,0.000676406199000279,0.10920318268854606,0.211,-0.48886046546400086,-0.4466839996381455,-0.44888833111569915,-0.4490010439417602,-0.4576886593513711,-0.45186723404695966,-0.45124361632887744,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0010920318268854607,0.00211,0.04217646582585538,0.03997213434830171,0.039859421522240646,0.031171806112629763,0.036993231417041195,0.03761684913512342
53,barr_call,call,0.8,1.0,1.0,0.000676406199000279,0.10920318268854606,0.211,0.5505551718583024,0.5498580470812781,0.5513177722076004,0.5496756589350761,0.5417158623616358,0.5476834844433189,0.5483274952150462,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0010920318268854607,0.00211,0.0006971247770243272,0.0007626003492979816,0.0008795129232262999,0.008839309496666559,0.002871687414983448,0.0022276766432561823
53,barr_put,put,0.8,1.0,1.0,0.000676406199000279,0.10920318268854606,0.211,-0.44932866121050985,-0.4501949117217904,-0.4486657192522028,-0.4501898319473873,-0.4576886593513711,-0.45186723404695966,-0.45124361632887744,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0010920318268854607,0.00211,0.0008662505112805308,0.0006629419583070728,0.0008611707368774701,0.008359998140861247,0.002538572836449815,0.0019149551183675895
54,van_call,call,,1.0,1.0,0.06174417088042971,0.7764045424507083,1.74,0.7313746110680327,0.7208851453806786,0.7304224355776934,0.7302153019528745,0.7439858419353518,0.7353697024835348,0.7370319027319328,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.007764045424507084,0.0174,0.010489465687354094,0.0009521754903393242,0.001159309115158158,0.012611230867319079,0.003995091415502139,0.005657291663900055
54,van_put,put,,1.0,1.0,0.06174417088042971,0.7764045424507083,1.74,-0.2686253889319673,-0.279647379917608,-0.27045860356813,-0.26779592873426017,-0.26320579585424886,-0.2651838409163443,-0.26499915199985624,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.007764045424507084,0.0174,0.011021990985640717,0.0018332146361627055,0.0008294601977071325,0.005419593077718443,0.0034415480156230194,0.00362623693211106
54,barr_call,call,0.8,1.0,1.0,0.06174417088042971,0.7764045424507083,1.74,0.9905974743200235,0.8557437659593048,0.9515459472847737,0.9775822477173374,0.7478027462094444,1.2284931244832735,1.0514406931942888,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.007764045424507084,0.0174,0.13485370836071875,0.03905152703524983,0.01301522660268617,0.24279472811057912,0.23789565016324998,0.06084321887426525
54,barr_put,put,0.8,1.0,1.0,0.06174417088042971,0.7764045424507083,1.74,0.0011312574867333725,0.0006797120508326336,-0.00014662589741296192,0.0019148955551640716,0.012294777974565038,0.001564506409097282,0.0021983825780401574,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.007764045424507084,0.0174,0.0004515454359007388,0.0012778833841463344,0.0007836380684306992,0.011163520487831665,0.00043324892236390965,0.001067125091306785
55,van_call,call,,1.0,1.0,0.09121228864331543,0.7826955146076018,2.011,0.7643079161546573,0.7448023907829782,0.7546253598745056,0.7591408858543647,0.7813417343259466,0.7768812905895872,0.7689279075980437,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.007826955146076018,0.020110000000000003,0.019505525371679155,0.009682556280151688,0.005167030300292641,0.01703381817128924,0.012573374434929896,0.004619991443386429
55,van_put,put,,1.0,1.0,0.09121228864331543,0.7826955146076018,2.011,-0.23569208384534268,-0.22215883264899983,-0.23315039665880444,-0.23490922873456443,-0.23420802708925548,-0.23794904441652998,-0.23347867755728613,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.007826955146076018,0.020110000000000003,0.013533251196342855,0.002541687186538244,0.0007828551107782467,0.0014840567560872042,0.002256960571187294,0.002213406288056552
55,barr_call,call,0.8,1.0,1.0,0.09121228864331543,0.7826955146076018,2.011,1.0490575247236815,0.994920751673109,0.852003577052074,1.0718183263577734,0.9982785660355792,1.013495674978218,1.019052623793265,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.007826955146076018,0.020110000000000003,0.05413677305057252,0.19705394767160755,0.022760801634091887,0.05077895868810234,0.0355618497454635,0.03000490093041641
55,barr_put,put,0.8,1.0,1.0,0.09121228864331543,0.7826955146076018,2.011,0.0008262161039544746,-0.0022012779871401714,0.0016516206396053326,0.0008652296538614164,0.002913250269802994,0.003700604101104538,0.00026150554001656574,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.007826955146076018,0.020110000000000003,0.003027494091094646,0.0008254045356508579,3.9013549906941774e-05,0.002087034165848519,0.0028743879971500634,0.0005647105639379089
56,van_call,call,,1.0,1.0,0.07905241330570334,0.7618423103931866,0.631,0.6498860157929791,0.6397711435390474,0.6538529647056923,0.6549285612415578,0.6457381219584557,0.646086853886485,0.652755288803003,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.007618423103931867,0.0063100000000000005,0.010114872253931706,0.0039669489127132085,0.005042545448578739,0.004147893834523408,0.0037991619064940974,0.0028692730100239316
56,van_put,put,,1.0,1.0,0.07905241330570334,0.7618423103931866,0.631,-0.3501139842070209,-0.3623011229360318,-0.3465740000266476,-0.3454936615168991,-0.35526994287801705,-0.35206614549040394,-0.34697267468788984,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.007618423103931867,0.0063100000000000005,0.012187138729010893,0.003539984180373268,0.004620322690121803,0.0051559586709961636,0.001952161283383047,0.0031413095191310525
56,barr_call,call,0.8,1.0,1.0,0.07905241330570334,0.7618423103931866,0.631,0.8619631614517148,1.1542732664269362,0.8742219383308741,0.8776514635818411,0.7384908915487598,0.776783358378047,0.8306482651643771,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.007618423103931867,0.0063100000000000005,0.29231010497522136,0.012258776879159328,0.015688302130126286,0.12347226990295501,0.08517980307366779,0.031314896287337746
56,barr_put,put,0.8,1.0,1.0,0.07905241330570334,0.7618423103931866,0.631,0.005237766443148828,0.03293137581846164,0.003033339741606903,0.00564697926261396,0.00894601279595958,0.0064890851692308,0.007718783853338817,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.007618423103931867,0.0063100000000000005,0.02769360937531281,0.002204426701541925,0.000409212819465132,0.003708246352810751,0.0012513187260819719,0.002481017410189989
57,van_call,call,,1.0,1.0,0.09920814661883615,0.9144887101560545,2.412,0.8101942115165232,0.8971285439301258,0.8260852759396253,0.8166688085679774,0.9557833152777251,0.8649650150371113,0.8970442007544599,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.009144887101560546,0.02412,0.0869343324136026,0.015891064423102175,0.006474597051454256,0.14558910376120193,0.05477080352058816,0.08684998923793674
57,van_put,put,,1.0,1.0,0.09920814661883615,0.9144887101560545,2.412,-0.18980578848347684,-0.1915130403438825,-0.19247294882563382,-0.1889979437892264,-0.1905607793951547,-0.188874006356482,-0.18737725920951465,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.009144887101560546,0.02412,0.0017072518604056564,0.002667160342156971,0.0008078446942504369,0.0007549909116778553,0.0009317821269948512,0.002428529273962199
57,barr_call,call,0.8,1.0,1.0,0.09920814661883615,0.9144887101560545,2.412,1.0773185902778704,1.374880044186795,1.4842318083815114,1.041099338936291,0.8126187468704194,1.6307717045867642,1.1354093949048183,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.009144887101560546,0.02412,0.29756145390892463,0.406913218103641,0.03621925134157933,0.264699843407451,0.5534531143088939,0.058090804626947934
57,barr_put,put,0.8,1.0,1.0,0.09920814661883615,0.9144887101560545,2.412,0.00036026494630234107,-0.000765645462082552,-0.00032481848432425257,6.419512498053213e-05,0.001177939903861038,0.0008128896822238177,0.0006844101719510667,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.009144887101560546,0.02412,0.001125910408384893,0.0006850834306265936,0.00029606982132180894,0.0008176749575586968,0.00045262473592147664,0.0003241452256487256
58,van_call,call,,1.0,1.0,0.09588017621528666,0.6589641591604802,1.8760000000000001,0.7423383581866404,0.7514634522058916,0.7476643651199599,0.7458550812632692,0.7482228743015185,0.7496444472234076,0.7464328376450557,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.006589641591604803,0.018760000000000002,0.009125094019251212,0.005326006933319527,0.0035167230766287583,0.005884516114878058,0.007306089036767216,0.0040944794584153454
58,van_put,put,,1.0,1.0,0.09588017621528666,0.6589641591604802,1.8760000000000001,-0.2576616418133596,-0.27102910365507105,-0.2591566046290156,-0.2563136991806436,-0.24953708499823868,-0.25289807176628043,-0.25348313242590514,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.006589641591604803,0.018760000000000002,0.013367461841711448,0.0014949628156559758,0.0013479426327159816,0.00812455681512092,0.004763570047079169,0.004178509387454454
58,barr_call,call,0.8,1.0,1.0,0.09588017621528666,0.6589641591604802,1.8760000000000001,1.0412289803043122,0.9543306925981848,0.9878527094347306,1.03586529488843,0.9437526363670651,1.06772574533108,1.1474085175517872,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.006589641591604803,0.018760000000000002,0.0868982877061274,0.05337627086958163,0.00536368541588228,0.09747634393724713,0.026496765026767788,0.10617953724747498
58,barr_put,put,0.8,1.0,1.0,0.09588017621528666,0.6589641591604802,1.8760000000000001,0.001518900454550165,0.009014948897294399,0.00529672274742409,0.002047318138933017,0.0022783765582660214,0.0030639999214877563,0.0032441521187811465,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.006589641591604803,0.018760000000000002,0.007496048442744234,0.003777822292873925,0.0005284176843828518,0.0007594761037158565,0.0015450994669375913,0.0017252516642309815
59,van_call,call,,1.0,1.0,0.07919641352916398,0.5687992139913595,1.711,0.7102568719497352,0.6637438692621622,0.7015006682249303,0.7144482477034253,0.6905194345688093,0.7279260515340058,0.7161937041271271,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.005687992139913595,0.01711,0.04651300268757297,0.0087562037248049,0.0041913757536901075,0.019737437380925926,0.01766917958427061,0.0059368321773919375
59,van_put,put,,1.0,1.0,0.07919641352916398,0.5687992139913595,1.711,-0.2897431280502648,-0.288942247693999,-0.2874173020835591,-0.2864557415248048,-0.29221430804592385,-0.280765639846528,-0.28573783366215577,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.005687992139913595,0.01711,0.0008008803562657985,0.002325825966705719,0.003287386525460012,0.0024711799956590452,0.008977488203736783,0.0040052943881090375
59,barr_call,call,0.8,1.0,1.0,0.07919641352916398,0.5687992139913595,1.711,0.9856169972028622,1.2837762439473765,0.9476998837083805,1.0038276494829024,0.9800869375320376,0.9475978605901991,0.9676987446179369,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.005687992139913595,0.01711,0.29815924674451433,0.03791711349448168,0.01821065228004015,0.00553005967082465,0.038019136612663096,0.017918252584925298
59,barr_put,put,0.8,1.0,1.0,0.07919641352916398,0.5687992139913595,1.711,0.0027124817637613763,-0.0005168108676294853,-0.0012472420271953549,0.0017874778769002815,0.023688764179181865,0.00568183914960832,0.004977500601260573,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.005687992139913595,0.01711,0.0032292926313908614,0.003959723790956731,0.0009250038868610947,0.02097628241542049,0.0029693573858469435,0.0022650188374991964
60,van_call,call,,1.0,1.0,0.02852509600245098,0.20255393676052533,1.926,0.6315619595386281,0.6395128448490606,0.641317983656306,0.6383913841437633,0.6432493985832399,0.6386005278988083,0.640143569321372,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,0.0020255393676052533,0.01926,0.00795088531043242,0.009756024117677842,0.006829424605135137,0.01168743904461178,0.007038568360180131,0.008581609782743804
60,van_put,put,,1.0,1.0,0.02852509600245098,0.20255393676052533,1.926,-0.36843804046137185,-0.3621764157402285,-0.3600649147477708,-0.36145594355555116,-0.35779026155483007,-0.36214082030062295,-0.3603643480230012,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,0.0020255393676052533,0.01926,0.006261624721143333,0.008373125713601048,0.006982096905820689,0.010647778906541783,0.0062972201607489064,0.008073692438370639
60,barr_call,call,0.8,1.0,1.0,0.02852509600245098,0.20255393676052533,1.926,0.7002145052535935,0.6622741747455169,0.6800137519656996,0.7006392058440003,0.7057707853638406,0.6830257341935847,0.6857070154954986,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,0.0020255393676052533,0.01926,0.03794033050807666,0.020200753287893947,0.0004247005904067791,0.005556280110247114,0.017188771060008823,0.014507489758094905
60,barr_put,put,0.8,1.0,1.0,0.02852509600245098,0.20255393676052533,1.926,0.013041597750748646,0.02437081987979664,0.010391606190067286,0.013579767776879595,0.05060036920899926,0.027246088190061198,0.022973280960190447,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,0.0020255393676052533,0.01926,0.011329222129047994,0.00264999156068136,0.0005381700261309491,0.037558771458250616,0.014204490439312552,0.009931683209441801
61,van_call,call,,1.0,1.0,0.062491670530591105,0.6985980791762094,2.09,0.7370563028092044,0.7902960967585138,0.7210194444574658,0.7366286545530731,0.8108962475299519,0.7367252399636925,0.7381872143370938,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,0.006985980791762094,0.0209,0.05323979394930933,0.016036858351738625,0.00042764825613128554,0.07383994472074751,0.0003310628455118758,0.0011309115278893556
61,van_put,put,,1.0,1.0,0.062491670530591105,0.6985980791762094,2.09,-0.2629436971907956,-0.25939034521872406,-0.26819752954304055,-0.2626411402226969,-0.25173420279531733,-0.25886361628705834,-0.25996990458749814,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,0.006985980791762094,0.0209,0.0035533519720715168,0.005253832352244969,0.00030255696809866617,0.011209494395478248,0.004080080903737238,0.0029737926032974427
61,barr_call,call,0.8,1.0,1.0,0.062491670530591105,0.6985980791762094,2.09,1.007209364019579,2.0666325147209648,1.0306588215955952,1.0315913424541578,0.7666473308510557,1.0294051865692155,1.051545336941298,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,0.006985980791762094,0.0209,1.0594231507013858,0.02344945757601624,0.0243819784345789,0.2405620331685232,0.02219582254963659,0.04433597292171898
61,barr_put,put,0.8,1.0,1.0,0.062491670530591105,0.6985980791762094,2.09,0.0011543229568714009,-0.0012403812536603942,0.0012037608051258494,0.0007559050082333761,0.0069613256177958795,0.0003244297097829748,0.0013849495817194616,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,0.006985980791762094,0.0209,0.0023947042105317952,4.94378482544485e-05,0.00039841794863802477,0.005807002660924479,0.0008298932470884261,0.00023062662484806071
62,van_call,call,,1.0,1.0,0.04780937956706746,0.9522432144056618,0.797,0.6807793395595614,0.685125248857188,0.6758391236045991,0.6823836930754834,0.7698192247325819,0.7642652094345725,0.7660065768343105,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,0.009522432144056618,0.007970000000000001,0.004345909297626571,0.0049402159549623015,0.0016043535159220301,0.08903988517302053,0.08348586987501116,0.08522723727474912
62,van_put,put,,1.0,1.0,0.04780937956706746,0.9522432144056618,0.797,-0.3192206604404386,-0.3165438647321106,-0.32045011370345766,-0.31705049138363584,-0.30552534877188453,-0.3059614078242068,-0.31126296788139274,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,0.009522432144056618,0.007970000000000001,0.002676795708328017,0.0012294532630190425,0.0021701690568027843,0.013695311668554089,0.013259252616231842,0.007957692559045881
62,barr_call,call,0.8,1.0,1.0,0.04780937956706746,0.9522432144056618,0.797,0.912183278732856,1.0852346022227148,1.009184210659783,0.8871695458042617,0.8921682146237869,0.9877655554168946,0.9467128906883476,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,0.009522432144056618,0.007970000000000001,0.17305132348985885,0.09700093192692705,0.025013732928594323,0.02001506410906906,0.07558227668403861,0.034529611955491646
62,barr_put,put,0.8,1.0,1.0,0.04780937956706746,0.9522432144056618,0.797,0.002102452934438226,0.009079229675998324,0.002666109275208865,0.0019783347223905332,0.012525233722348813,0.004476273027266043,0.004711459379319355,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,0.009522432144056618,0.007970000000000001,0.0069767767415600986,0.0005636563407706392,0.00012411821204769266,0.010422780787910587,0.002373820092827817,0.002609006444881129
63,van_call,call,,1.0,1.0,0.019567517866589824,0.8900733238548632,2.3850000000000002,0.7646193914180361,0.8327955979981594,0.7949134004329506,0.7732172896872447,0.9372798360935075,0.9208736559834452,0.9309483248374439,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.008900733238548631,0.023850000000000003,0.06817620658012324,0.030294009014914414,0.008597898269208537,0.17266044467547137,0.15625426456540903,0.1663289334194078
63,van_put,put,,1.0,1.0,0.019567517866589824,0.8900733238548632,2.3850000000000002,-0.23538060858196386,-0.2252754229469467,-0.23195531474077824,-0.23279479513755863,-0.24112363149620397,-0.23670920855397015,-0.2337994439470692,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.008900733238548631,0.023850000000000003,0.010105185635017166,0.003425293841185617,0.002585813444405227,0.005743022914240115,0.0013285999720062946,0.0015811646348946606
63,barr_call,call,0.8,1.0,1.0,0.019567517866589824,0.8900733238548632,2.3850000000000002,0.9740550304499718,1.0946254692019735,0.8100059521623487,0.9574155095033537,1.006627803718918,0.8740528982178974,1.1340885774866027,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.008900733238548631,0.023850000000000003,0.12057043875200169,0.16404907828762305,0.016639520946618025,0.03257277326894625,0.10000213223207433,0.16003354703663097
63,barr_put,put,0.8,1.0,1.0,0.019567517866589824,0.8900733238548632,2.3850000000000002,0.00046359408394369694,-0.0008992889777927158,0.0004304113480475733,0.0001940202297080751,-0.0008363164995969308,-0.001705988079267015,0.0010209141915138626,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.008900733238548631,0.023850000000000003,0.0013628830617364127,3.318273589612364e-05,0.00026957385423562186,0.0012999105835406278,0.002169582163210712,0.0005573201075701657
64,van_call,call,,1.0,1.0,0.03823174520315065,0.9935737955003106,2.584,0.8052241370127149,0.9636333903134897,0.8432885936176082,0.8155986135387483,0.9236749843170022,1.141766561101376,1.1121541862694762,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.009935737955003106,0.025840000000000002,0.15840925330077482,0.038064456604893326,0.010374476526033405,0.11845084730428734,0.3365424240886612,0.30693004925676126
64,van_put,put,,1.0,1.0,0.03823174520315065,0.9935737955003106,2.584,-0.1947758629872851,-0.206944484475724,-0.19854111983453882,-0.1943307813488504,-0.2123975123678401,-0.1996351403920571,-0.20093918643908082,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.009935737955003106,0.025840000000000002,0.012168621488438891,0.0037652568472537062,0.0004450816384347078,0.017621649380554993,0.004859277404771989,0.00616332345179571
64,barr_call,call,0.8,1.0,1.0,0.03823174520315065,0.9935737955003106,2.584,1.0077021965586797,0.6858056185828881,1.040529844846233,0.8699085991203864,0.44654262496095776,0.9103294364692649,1.3764759503483825,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.009935737955003106,0.025840000000000002,0.3218965779757915,0.03282764828755336,0.13779359743829322,0.5611595715977219,0.09737276008941476,0.3687737537897029
64,barr_put,put,0.8,1.0,1.0,0.03823174520315065,0.9935737955003106,2.584,0.00026647051040371017,0.0014268600774429946,0.0008539314283984627,0.0004390571722445438,-3.482855799008338e-05,-0.00045378425269309674,-0.00025175008226047856,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.009935737955003106,0.025840000000000002,0.0011603895670392844,0.0005874609179947525,0.00017258666184083362,0.00030129906839379355,0.0007202547630968069,0.0005182205926641888
65,van_call,call,,1.0,1.0,0.005387368514623659,0.8188848066937215,2.211,0.7319100655579023,0.7262598812896426,0.721743511937406,0.7401893190567999,0.7886795284643755,0.7880139711493095,0.812898746867452,1000,10000,100000,0.001,7734,1000,10000,100000,7734,0.01,5.387368514623659e-05,0.008188848066937215,0.022109999999999998,0.005650184268259695,0.010166553620496233,0.008279253498897576,0.05676946290647322,0.05610390559140721,0.08098868130954973
65,van_put,put,,1.0,1.0,0.005387368514623659,0.8188848066937215,2.211,-0.2680899344420977,-0.27865422954044816,-0.26945265261038576,-0.2674493874289585,-0.2699041058659979,-0.2656633866903624,-0.2641084563259566,1000,10000,100000,0.001,7734,1000,10000,100000,7734,0.01,5.387368514623659e-05,0.008188848066937215,0.022109999999999998,0.01056429509835044,0.0013627181682880352,0.0006405470131392033,0.0018141714239001683,0.0024265477517353418,0.003981478116141135
