set_idx,option,opt_type,barrier,S0,K,r,kappa,long_var,xi,corr,v0,T,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_reference_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,v0_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
50,van_put,put,,1.0,1.0,0.011189431757440383,1.778100077974269,0.014914633986711348,0.6978146164204757,-0.8695563698330949,0.010381422574676105,1.307,-0.25724939759184107,-0.2434222834352552,-0.24407518865031952,-0.23974296227288958,-0.23304337860748994,-0.23514697959399478,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.00010381422574676105,0.01307,0.013174208941521548,0.0006529052150643089,0.004332226377429943,0.011031810042829576,0.008928209056324743
50,barr_call,call,0.8,1.0,1.0,0.011189431757440383,1.778100077974269,0.014914633986711348,0.6978146164204757,-0.8695563698330949,0.010381422574676105,1.307,0.7352943668133868,0.7559945647950941,0.7524211704057225,0.7509881220266287,0.751731174102839,0.7513515714117313,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.00010381422574676105,0.01307,0.01712680359233576,0.0035733943893715425,0.0014330483790938597,0.0006899963028835776,0.0010695989939912831
50,barr_put,put,0.8,1.0,1.0,0.011189431757440383,1.778100077974269,0.014914633986711348,0.6978146164204757,-0.8695563698330949,0.010381422574676105,1.307,-0.049106842460820956,-0.07440470521202962,-0.0692188861168624,-0.11363401051498286,-0.07773255367862107,-0.07183168674904433,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.00010381422574676105,0.01307,0.020112043656041446,0.005185819095167216,0.044415124398120454,0.00851366756175867,0.0026128006321819303
51,van_call,call,,1.0,1.0,0.060719370621848456,1.5008282134326123,0.12905138323640106,0.5710104829459058,-0.5458511262902812,0.029417897281701036,2.645,0.7768433538645036,0.7635860184320054,0.7663170902403538,0.759330564281363,0.7659726572384784,0.7662442292470428,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.00029417897281701035,0.02645,0.010526263624149879,0.0027310718083484176,0.006986525958990741,0.0003444330018753661,7.286099331094142e-05
51,van_put,put,,1.0,1.0,0.060719370621848456,1.5008282134326123,0.12905138323640106,0.5710104829459058,-0.5458511262902812,0.029417897281701036,2.645,-0.2428763624959987,-0.23706799820375352,-0.23439327507853297,-0.23137681324021664,-0.23341487233252273,-0.2334542122029229,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.00029417897281701035,0.02645,0.008483087417465729,0.002674723125220546,0.003016461838316331,0.000978402746010243,0.000939062875610075
51,barr_call,call,0.8,1.0,1.0,0.060719370621848456,1.5008282134326123,0.12905138323640106,0.5710104829459058,-0.5458511262902812,0.029417897281701036,2.645,1.0250625634853017,0.9323823689678046,0.961286281279794,0.7397329636820549,0.9315605168900704,0.9192357162023518,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.00029417897281701035,0.02645,0.06377628220550768,0.02890391231198941,0.2215533175977391,0.02972576438972363,0.042050565077442204
51,barr_put,put,0.8,1.0,1.0,0.060719370621848456,1.5008282134326123,0.12905138323640106,0.5710104829459058,-0.5458511262902812,0.029417897281701036,2.645,-0.010526676816149721,0.003893657148917786,0.0010656111812609032,0.004914717715291455,0.0009621314825889122,0.003047104956631374,1000,10000,100000,0.001,6334,1000,10000,100000,6334,0.01,0.0006071937062184845,0.00029417897281701035,0.02645,0.011592287997410624,0.002828045967656883,0.003849106534030552,0.00010347969867199099,0.001981493775370471
52,van_call,call,,1.0,1.0,0.05659446430505314,1.0897707528684433,0.04109353607201145,0.501766200621773,-0.017638549075004284,0.020403886377882728,2.306,0.7554234558668355,0.7833064833231179,0.779420490820093,0.7755130033354096,0.772362510367508,0.7770483618843166,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.00020403886377882727,0.02306,0.023997034953257557,0.0038859925030249043,0.003907487484683392,0.007057980452584989,0.0023721289357764297
52,van_put,put,,1.0,1.0,0.05659446430505314,1.0897707528684433,0.04109353607201145,0.501766200621773,-0.017638549075004284,0.020403886377882728,2.306,-0.23305214041647593,-0.2181281293394753,-0.22082862637370776,-0.23368804475918104,-0.23288113145025907,-0.22740667584061625,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.00020403886377882727,0.02306,0.012223514042768169,0.0027004970342324464,0.012859418385473276,0.012052505076551312,0.006578049466908487
52,barr_call,call,0.8,1.0,1.0,0.05659446430505314,1.0897707528684433,0.04109353607201145,0.501766200621773,-0.017638549075004284,0.020403886377882728,2.306,0.7778408898429678,0.834835496839359,0.8375856746577398,0.8037353521304635,0.8757298053819751,0.82570118022878,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.00020403886377882727,0.02306,0.05974478481477197,0.002750177818380828,0.033850322527276266,0.03814413072423528,0.01188449442895978
52,barr_put,put,0.8,1.0,1.0,0.05659446430505314,1.0897707528684433,0.04109353607201145,0.501766200621773,-0.017638549075004284,0.020403886377882728,2.306,-0.040482845021310665,-0.020132553694509822,-0.026064798570145983,-0.012086044318326133,-0.028678526183332012,-0.025579446148101502,1000,10000,100000,0.001,6434,1000,10000,100000,6434,0.01,0.0005659446430505314,0.00020403886377882727,0.02306,0.014418046451164682,0.0059322448756361605,0.01397875425181985,0.0026137276131860294,0.0004853524220444806
53,van_call,call,,1.0,1.0,0.000676406199000279,2.0288089369214366,0.008717018741840941,0.37614740233170363,-0.8674859058473853,0.07163805867094011,1.69,0.6837749895267031,0.6651560775813844,0.6618342433144075,0.6537172513188346,0.6602513874680707,0.6576087089411972,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0007163805867094012,0.0169,0.02194074621229558,0.003321834266976853,0.00811699199557292,0.0015828558463368836,0.004225534373210382
53,van_put,put,,1.0,1.0,0.000676406199000279,2.0288089369214366,0.008717018741840941,0.37614740233170363,-0.8674859058473853,0.07163805867094011,1.69,-0.3240133752426544,-0.3353649700628847,-0.3378960758275998,-0.3459363682773789,-0.3384585778414398,-0.34125605139326,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0007163805867094012,0.0169,0.013882700584945395,0.0025311057647151025,0.008040292449779107,0.000562502013840005,0.0033599755656602004
53,barr_call,call,0.8,1.0,1.0,0.000676406199000279,2.0288089369214366,0.008717018741840941,0.37614740233170363,-0.8674859058473853,0.07163805867094011,1.69,0.6856699378933684,0.6679454978249552,0.6628993851321957,0.6402642240785419,0.6531724919041138,0.6563666277073638,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0007163805867094012,0.0169,0.02277055276117268,0.005046112692759452,0.02263516105365382,0.009726893228081956,0.0065327574248319475
53,barr_put,put,0.8,1.0,1.0,0.000676406199000279,2.0288089369214366,0.008717018741840941,0.37614740233170363,-0.8674859058473853,0.07163805867094011,1.69,-0.041560844290587304,-0.027057471853918994,-0.026783125265252873,-0.014526080493160176,-0.006857866129296453,-0.01401039165854611,1000,10000,100000,0.001,6534,1000,10000,100000,6534,0.01,6.76406199000279e-06,0.0007163805867094012,0.0169,0.01477771902533443,0.000274346588666121,0.012257044772092697,0.01992525913595642,0.012772733606706763
54,van_call,call,,1.0,1.0,0.06174417088042971,1.6013943155492658,0.08537893065714665,0.11555660924473356,-0.939721078753432,0.011193056783605437,2.717,0.7561779812284425,0.7544929318785587,0.7481979089126262,0.7462276645684413,0.7532432282224083,0.7532054288492712,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.00011193056783605438,0.02717,0.007980072315816322,0.00629502296593254,0.0019702443441849127,0.005045319309782137,0.005007519936645055
54,van_put,put,,1.0,1.0,0.06174417088042971,1.6013943155492658,0.08537893065714665,0.11555660924473356,-0.939721078753432,0.011193056783605437,2.717,-0.24522810569907183,-0.2477733692579337,-0.2518874283112482,-0.24975116812931547,-0.24875956457405674,-0.24790529874119394,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.00011193056783605438,0.02717,0.006659322612176388,0.004114059053314523,0.0021362601819327476,0.003127863737191483,0.0039821295700542825
54,barr_call,call,0.8,1.0,1.0,0.06174417088042971,1.6013943155492658,0.08537893065714665,0.11555660924473356,-0.939721078753432,0.011193056783605437,2.717,0.8245247941567918,0.9791631856942845,0.9242538954175095,0.7013938280923032,0.8938657161405822,0.9294601258432733,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.00011193056783605438,0.02717,0.09972910126071766,0.05490929027677505,0.22286006732520625,0.030388179276927274,0.005206230425763847
54,barr_put,put,0.8,1.0,1.0,0.06174417088042971,1.6013943155492658,0.08537893065714665,0.11555660924473356,-0.939721078753432,0.011193056783605437,2.717,-0.014529444150853787,0.012252695843954818,0.005090858132180244,0.001991062292744372,0.013813820286752996,0.008179134669818655,1000,10000,100000,0.001,6634,1000,10000,100000,6634,0.01,0.0006174417088042971,0.00011193056783605438,0.02717,0.019620302283034033,0.007161837711774574,0.003099795839435872,0.008722962154572751,0.0030882765376384104
55,van_call,call,,1.0,1.0,0.09121228864331543,1.586110604626192,0.011837793134399307,0.3641741572602841,-0.9321277217178614,0.021900247285856544,2.77,0.9379002177192619,0.9334661534585675,0.932685154738605,0.9280287317042224,0.9329084272077071,0.9321607319289493,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.00021900247285856544,0.027700000000000002,0.0052150629806568816,0.0007809987199625112,0.0046564230343826285,0.00022327246910203158,0.0005244228096557002
55,van_put,put,,1.0,1.0,0.09121228864331543,1.586110604626192,0.011837793134399307,0.3641741572602841,-0.9321277217178614,0.021900247285856544,2.77,-0.06808990864791853,-0.0669901538639276,-0.0673671834571437,-0.06751725983445596,-0.06427416049841292,-0.06472512144730866,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.00021900247285856544,0.027700000000000002,0.0007227251907748339,0.0003770295932160883,0.00015007637731226375,0.003093022958730776,0.002642062009835036
55,barr_call,call,0.8,1.0,1.0,0.09121228864331543,1.586110604626192,0.011837793134399307,0.3641741572602841,-0.9321277217178614,0.021900247285856544,2.77,0.9156900145635694,0.9758422137347844,0.9870443457140082,0.9066094610715308,0.9722746993766906,0.9656565544789414,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.00021900247285856544,0.027700000000000002,0.07135433115043888,0.011202131979223817,0.08043488464247739,0.014769646337317588,0.021387791235066844
55,barr_put,put,0.8,1.0,1.0,0.09121228864331543,1.586110604626192,0.011837793134399307,0.3641741572602841,-0.9321277217178614,0.021900247285856544,2.77,-0.006763503476194628,-0.001178356221355763,-0.0005524245502773841,-0.010735736109958727,-0.006591076570821956,-0.002088596988590347,1000,10000,100000,0.001,6734,1000,10000,100000,6734,0.01,0.0009121228864331543,0.00021900247285856544,0.027700000000000002,0.006211078925917244,0.0006259316710783788,0.010183311559681343,0.0060386520205445715,0.001536172438312963
56,van_call,call,,1.0,1.0,0.07905241330570334,1.5574028308657861,0.03459461966884258,0.34101456905099353,-0.9038539529570551,0.07979845658523997,1.45,0.7793755830203808,0.7853280849790756,0.7851142514748166,0.7851367645559021,0.785765256643492,0.7867923695054485,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.0007979845658523997,0.014499999999999999,0.005738668454435825,0.00021383350425896452,2.2513081085473452e-05,0.0006510051686753338,0.0016781180306318921
56,van_put,put,,1.0,1.0,0.07905241330570334,1.5574028308657861,0.03459461966884258,0.34101456905099353,-0.9038539529570551,0.07979845658523997,1.45,-0.2159124811129988,-0.21423031993423255,-0.21445678985451758,-0.21421282483416945,-0.21385007992949373,-0.21343617869210713,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.0007979845658523997,0.014499999999999999,0.0014556912584812176,0.00022646992028502178,0.00024396502034812473,0.0006067099250238461,0.0010206111624104508
56,barr_call,call,0.8,1.0,1.0,0.07905241330570334,1.5574028308657861,0.03459461966884258,0.34101456905099353,-0.9038539529570551,0.07979845658523997,1.45,0.7807189454030444,0.8387764640821915,0.8432933701367745,0.7925856580929425,0.8396242382043728,0.8319707193364917,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.0007979845658523997,0.014499999999999999,0.0625744247337301,0.004516906054582992,0.050707712043832065,0.0036691319324017035,0.01132265080028283
56,barr_put,put,0.8,1.0,1.0,0.07905241330570334,1.5574028308657861,0.03459461966884258,0.34101456905099353,-0.9038539529570551,0.07979845658523997,1.45,-0.02684595626070876,-5.29715686753765e-05,-0.0025666359762154672,0.006858602606993596,-0.004194466336796855,0.0027534107144563686,1000,10000,100000,0.001,6834,1000,10000,100000,6834,0.01,0.0007905241330570334,0.0007979845658523997,0.014499999999999999,0.024279320284493294,0.0025136644075400907,0.009425238583209063,0.001627830360581388,0.005320046690671836
57,van_call,call,,1.0,1.0,0.09920814661883615,1.287305865596558,0.09474839572959562,0.1330530415009443,-0.18065762508748073,0.010982985537384044,1.74,0.7717950566174719,0.7659931767599215,0.7650487785801491,0.754704676396431,0.767035198288174,0.7678401804983109,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.00010982985537384044,0.0174,0.0067462780373228615,0.0009443981797724321,0.010344102183718062,0.0019864197080249335,0.002791401918161851
57,van_put,put,,1.0,1.0,0.09920814661883615,1.287305865596558,0.09474839572959562,0.1330530415009443,-0.18065762508748073,0.010982985537384044,1.74,-0.22251217341435273,-0.23310054063954838,-0.23446299435527368,-0.24583931001669126,-0.231567176049563,-0.2323941009211919,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.00010982985537384044,0.0174,0.011950820940920953,0.001362453715725298,0.011376315661417585,0.0028958183057106734,0.0020688934340817866
57,barr_call,call,0.8,1.0,1.0,0.09920814661883615,1.287305865596558,0.09474839572959562,0.1330530415009443,-0.18065762508748073,0.010982985537384044,1.74,0.8229677233166199,0.8497511215635745,0.868550495197859,0.8093243493805802,0.8575179572137048,0.8592583237365586,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.00010982985537384044,0.0174,0.04558277188123905,0.018799373634284522,0.05922614581727881,0.011032537984154156,0.009292171461300347
57,barr_put,put,0.8,1.0,1.0,0.09920814661883615,1.287305865596558,0.09474839572959562,0.1330530415009443,-0.18065762508748073,0.010982985537384044,1.74,-0.012661604361834371,-0.004427529092454821,-0.0007093115318440243,0.01812279677558294,-0.003085882688834765,0.007393814889438723,1000,10000,100000,0.001,6934,1000,10000,100000,6934,0.01,0.0009920814661883615,0.00010982985537384044,0.0174,0.011952292829990347,0.0037182175606107967,0.018832108307426966,0.002376571156990741,0.008103126421282747
58,van_call,call,,1.0,1.0,0.09588017621528666,0.07354656392969239,0.09432031844352456,0.823635620132514,-0.37039349577733605,0.1096749618800786,0.183,0.6303559792416424,0.6419345812413608,0.6394712919011586,0.6367806491575,0.6240230878392005,0.6259697397125702,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.001096749618800786,0.00183,0.00911531265951615,0.002463289340202235,0.0026906427436586,0.015448204061958126,0.013501552188588395
58,van_put,put,,1.0,1.0,0.09588017621528666,0.07354656392969239,0.09432031844352456,0.823635620132514,-0.37039349577733605,0.1096749618800786,0.183,-0.37063225170368,-0.35780899804221733,-0.36051377083602326,-0.35367970413952216,-0.365430262956197,-0.363593792018118,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.001096749618800786,0.00183,0.010118480867656765,0.002704772793805932,0.0068340666965011065,0.004916492120173754,0.0030800211820947165
58,barr_call,call,0.8,1.0,1.0,0.09588017621528666,0.07354656392969239,0.09432031844352456,0.823635620132514,-0.37039349577733605,0.1096749618800786,0.183,0.6386192373174878,0.6451140039073155,0.6432586474647242,0.6368717955126085,0.6380706080145438,0.6282099633803085,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.001096749618800786,0.00183,0.004639410147236345,0.0018553564425913827,0.006386851952115635,0.005188039450180315,0.01504868408441562
58,barr_put,put,0.8,1.0,1.0,0.09588017621528666,0.07354656392969239,0.09432031844352456,0.823635620132514,-0.37039349577733605,0.1096749618800786,0.183,-0.12507451511303383,-0.12447323274356291,-0.1254160192405599,-0.13874030958460626,-0.13598834854963054,-0.11647497546470181,1000,10000,100000,0.001,7034,1000,10000,100000,7034,0.01,0.0009588017621528667,0.001096749618800786,0.00183,0.0003415041275260655,0.0009427864969969862,0.013324290344046363,0.01057232930907065,0.008941043775858082
59,van_call,call,,1.0,1.0,0.07919641352916398,0.37941802862768165,0.054132901046398604,0.4004196015651358,-0.21636899485892525,0.047148338969613894,0.507,0.6718967140611792,0.6803830470365396,0.6868155804062706,0.6769017971595084,0.6882569281589507,0.6890964849608633,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.00047148338969613894,0.00507,0.01491886634509132,0.006432533369730931,0.009913783246762176,0.0014413477526801222,0.002280904554592733
59,van_put,put,,1.0,1.0,0.07919641352916398,0.37941802862768165,0.054132901046398604,0.4004196015651358,-0.21636899485892525,0.047148338969613894,0.507,-0.32639296644144944,-0.3189542541375809,-0.3135063310981512,-0.3232551351855448,-0.3124289321286555,-0.31131632253907915,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.00047148338969613894,0.00507,0.012886635343298258,0.005447923039429703,0.009748804087393592,0.0010773989694956576,0.002190008559072032
59,barr_call,call,0.8,1.0,1.0,0.07919641352916398,0.37941802862768165,0.054132901046398604,0.4004196015651358,-0.21636899485892525,0.047148338969613894,0.507,0.7406251956122947,0.6888979166611464,0.6929043779354868,0.6724134248621574,0.6934402788490196,0.695807929233272,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.00047148338969613894,0.00507,0.047720817676807914,0.004006461274340345,0.020490953073329377,0.0005359009135328385,0.0029035512977851896
59,barr_put,put,0.8,1.0,1.0,0.07919641352916398,0.37941802862768165,0.054132901046398604,0.4004196015651358,-0.21636899485892525,0.047148338969613894,0.507,-0.14934057517834823,-0.09394735556091383,-0.10256232788162477,-0.08976816168174764,-0.11529519758849675,-0.10583783714342154,1000,10000,100000,0.001,7134,1000,10000,100000,7134,0.01,0.0007919641352916399,0.00047148338969613894,0.00507,0.04677824729672346,0.008614972320710942,0.012794166199877124,0.012732869706871985,0.0032755092617967746
60,van_call,call,,1.0,1.0,0.02852509600245098,1.8807766366742973,0.040054815702289366,0.9026980161107769,-0.9228645972378391,0.002731192546782271,1.26,0.7810621624143033,0.7958418289388619,0.7917170927726869,0.8159349707783453,0.8041136075505342,0.806006808179345,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,2.7311925467822707e-05,0.0126,0.010654930358383607,0.004124736166175036,0.024217878005658444,0.012396514777847312,0.014289715406658132
60,van_put,put,,1.0,1.0,0.02852509600245098,1.8807766366742973,0.040054815702289366,0.9026980161107769,-0.9228645972378391,0.002731192546782271,1.26,-0.21788323736350104,-0.20465875202960032,-0.2083797686818739,-0.18220546666839893,-0.19295444745954168,-0.1922543801047734,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,2.7311925467822707e-05,0.0126,0.00950346868162713,0.00372101665227359,0.02617430201347498,0.015425321222332228,0.016125388577100525
60,barr_call,call,0.8,1.0,1.0,0.02852509600245098,1.8807766366742973,0.040054815702289366,0.9026980161107769,-0.9228645972378391,0.002731192546782271,1.26,0.7758552312141037,0.7843423923402648,0.7864875404814022,0.8061915282103274,0.786873550495612,0.7947978241982109,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,2.7311925467822707e-05,0.0126,0.010632309267298523,0.0021451481411374207,0.01970398772892512,0.0003860100142097922,0.008310283716808642
60,barr_put,put,0.8,1.0,1.0,0.02852509600245098,1.8807766366742973,0.040054815702289366,0.9026980161107769,-0.9228645972378391,0.002731192546782271,1.26,-0.022246952492582274,-0.02378272840754549,-0.028965040060127286,0.0009594255986577777,-0.019857672863597207,-0.027389686033479216,1000,10000,100000,0.001,7234,1000,10000,100000,7234,0.01,0.00028525096002450983,2.7311925467822707e-05,0.0126,0.006718087567545012,0.005182311652581796,0.029924465658785065,0.009107367196530079,0.0015753540266480702
61,van_call,call,,1.0,1.0,0.062491670530591105,0.7945598039024946,0.05412992985480898,0.8293179101689894,-0.02800168923431845,0.00395165549089573,2.499,0.8108225969146593,0.8175397297952552,0.818202050194608,0.8598082908871374,0.8641255983634577,0.8639127284642723,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,3.9516554908957305e-05,0.024990000000000002,0.007379453279948711,0.0006623203993527671,0.041606240692529384,0.04592354816884969,0.04571067826966424
61,van_put,put,,1.0,1.0,0.062491670530591105,0.7945598039024946,0.05412992985480898,0.8293179101689894,-0.02800168923431845,0.00395165549089573,2.499,-0.18229630699134677,-0.18396690415532976,-0.18209172046003905,-0.1667676326372665,-0.16285598890594943,-0.16438017562422982,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,3.9516554908957305e-05,0.024990000000000002,0.00020458653130772664,0.0018751836952907164,0.015324087822772559,0.019235731554089613,0.017711544835809223
61,barr_call,call,0.8,1.0,1.0,0.062491670530591105,0.7945598039024946,0.05412992985480898,0.8293179101689894,-0.02800168923431845,0.00395165549089573,2.499,0.814754473860077,0.9053953788435098,0.8801035871338014,0.8196294160831175,0.9559757731874785,0.9446006176165561,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,3.9516554908957305e-05,0.024990000000000002,0.06534911327372439,0.02529179170970841,0.06047417105068398,0.07587218605367707,0.06449703048275468
61,barr_put,put,0.8,1.0,1.0,0.062491670530591105,0.7945598039024946,0.05412992985480898,0.8293179101689894,-0.02800168923431845,0.00395165549089573,2.499,-0.03478546430821126,-0.02974134028037945,-0.023793214041797472,-0.02835423870494666,-0.024035696392006936,-0.03259590248019355,1000,10000,100000,0.001,7334,1000,10000,100000,7334,0.01,0.0006249167053059111,3.9516554908957305e-05,0.024990000000000002,0.010992250266413785,0.005948126238581979,0.004561024663149189,0.00024248235020946432,0.008802688438396076
62,van_call,call,,1.0,1.0,0.04780937956706746,1.8020544617891696,0.03206762909881881,0.9676910867887331,-0.11716643700835838,0.0025785609053501474,1.421,0.7605095967895492,0.7615578392717856,0.7513427558871133,0.7980016125890693,0.7949059577853703,0.796788967959422,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,2.5785609053501475e-05,0.01421,0.009166840902435913,0.010215083384672252,0.04665885670195602,0.04356320189825702,0.0454462120723087
62,van_put,put,,1.0,1.0,0.04780937956706746,1.8020544617891696,0.03206762909881881,0.9676910867887331,-0.11716643700835838,0.0025785609053501474,1.421,-0.242456122763781,-0.24189436473139245,-0.24952643462587062,-0.21301857147348993,-0.21659576871264039,-0.21487652125335743,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,2.5785609053501475e-05,0.01421,0.007070311862089618,0.007632069894478177,0.03650786315238069,0.03293066591323024,0.03464991337251319
62,barr_call,call,0.8,1.0,1.0,0.04780937956706746,1.8020544617891696,0.03206762909881881,0.9676910867887331,-0.11716643700835838,0.0025785609053501474,1.421,0.7480399449721078,0.7885171359981055,0.7704849446605544,0.8987430049618064,0.8119282305343756,0.8195257067042799,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,2.5785609053501475e-05,0.01421,0.0224449996884466,0.018032191337551073,0.12825806030125197,0.04144328587382118,0.04904076204372554
62,barr_put,put,0.8,1.0,1.0,0.04780937956706746,1.8020544617891696,0.03206762909881881,0.9676910867887331,-0.11716643700835838,0.0025785609053501474,1.421,-0.0471863639608024,-0.07914839263835141,-0.08440757235059874,-0.13085241315180396,-0.1037468993695818,-0.0903969315362631,1000,10000,100000,0.001,7434,1000,10000,100000,7434,0.01,0.0004780937956706746,2.5785609053501475e-05,0.01421,0.03722120838979635,0.005259179712247333,0.046444840801205214,0.019339327018983055,0.0059893591856643585
63,van_call,call,,1.0,1.0,0.019567517866589824,2.1003417842381804,0.07706013369480799,0.9619426574519516,-0.36956687085041695,0.011237726670045477,2.111,0.6624897324017109,0.6748285582307834,0.6772104676368823,0.6814054063194963,0.683208406557384,0.6864626718559003,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.00011237726670045478,0.021110000000000004,0.014720735235171367,0.0023819094060989476,0.004194938682614002,0.005997938920501711,0.009252204219017957
63,van_put,put,,1.0,1.0,0.019567517866589824,2.1003417842381804,0.07706013369480799,0.9619426574519516,-0.36956687085041695,0.011237726670045477,2.111,-0.3315620883391629,-0.3265179377177588,-0.321278310518161,-0.3183489317726662,-0.3154907260030121,-0.3124251966532682,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.00011237726670045478,0.021110000000000004,0.010283777821001872,0.005239627199597752,0.002929378745494815,0.005787584515148936,0.008853113864892848
63,barr_call,call,0.8,1.0,1.0,0.019567517866589824,2.1003417842381804,0.07706013369480799,0.9619426574519516,-0.36956687085041695,0.011237726670045477,2.111,0.7694079006909965,0.715625808125267,0.7454883347925545,0.7279845805856472,0.7125168116931396,0.7243027997668072,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.00011237726670045478,0.021110000000000004,0.02391956589844202,0.029862526667287503,0.017503754206907307,0.03297152309941487,0.02118553502574727
63,barr_put,put,0.8,1.0,1.0,0.019567517866589824,2.1003417842381804,0.07706013369480799,0.9619426574519516,-0.36956687085041695,0.011237726670045477,2.111,0.0008953388963568731,-0.012881030303268492,-0.007947022721152119,0.008940918754992994,-0.008285347296570472,-0.0022518289796972894,1000,10000,100000,0.001,7534,1000,10000,100000,7534,0.01,0.00019567517866589824,0.00011237726670045478,0.021110000000000004,0.008842361617508992,0.004934007582116373,0.016887941476145113,0.0003383245754183528,0.005695193741454829
64,van_call,call,,1.0,1.0,0.03823174520315065,0.31631078215143543,0.05905576244940423,0.6320489544352162,-0.07092691145553198,0.011219682715315918,1.95,0.7339252497843243,0.7571583424834105,0.759384308703094,0.7606270422956265,0.7610924437125229,0.7650535422503824,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.00011219682715315918,0.0195,0.02545905891876976,0.0022259662196835173,0.0012427335925324634,0.0017081350094289016,0.0056692335472883215
64,van_put,put,,1.0,1.0,0.03823174520315065,0.31631078215143543,0.05905576244940423,0.6320489544352162,-0.07092691145553198,0.011219682715315918,1.95,-0.2560514729329187,-0.2403686792467663,-0.23961498000835343,-0.24429598074775793,-0.2441659726253563,-0.24075153058089396,1000,10000,100000,0.001,7634,1000,10000,100000,7634,0.01,0.0003823174520315065,0.00011219682715315918,0.0195,0.016436492924565255,0.0007536992384128693,0.0046810007394045006,0.004550992617002869,0.001136550572540529
